transaction_id,account_id,amount,currency,date,description
t000472,2777,19283.11,GBP,2025-08-10,Charge #472
t000473,3366,13511.57,BRL,2023-01-06,Charge #473
t000474,7899,11355.14,CAD,2025-05-02,Invoice #474
t000475,2537,7474.69,USD,2024-07-31,Adjustment #475
t000476,9578,16138.89,MXN,2023-04-12,Transfer #476
t000477,5912,-2425.55,MXN,2024-03-31,Payment #477
t000478,4706,17151.21,EUR,2025-03-03,Refund #478
t000479,6383,14896.13,JPY,2025-05-29,Charge #479
t000480,5891,-2270.29,CNY,2023-06-20,Charge #480
t000481,1607,3072.53,GBP,2023-02-11,Charge #481
t000482,5099,14902.12,CNY,2023-03-09,Adjustment #482
t000483,8972,11129.32,GBP,2024-09-03,Invoice #483
t000484,6510,15358.77,CAD,2025-07-11,Transfer #484
t000485,1870,-1915.43,CAD,2025-02-04,Adjustment #485
t000486,10403,-2503.97,MXN,2023-10-19,Adjustment #486
t000487,7411,6613.67,USD,2025-08-04,Refund #487
t000488,3870,-2053.36,BRL,2024-05-20,Payment #488
t000489,10804,1224.21,MXN,2023-10-11,Refund #489
t000490,3816,5038.23,USD,2023-10-15,Invoice #490
t000491,2853,5586.09,USD,2025-11-10,Charge #491
t000492,7011,14816.68,CHF,2023-01-22,Invoice #492
t000493,10888,797.63,BRL,2024-04-17,Adjustment #493
t000494,5884,-196.9,CNY,2023-06-19,Payment #494
t000495,7689,4052.19,GBP,2024-10-30,Payment #495
t000496,8865,2787.46,JPY,2025-02-11,Adjustment #496
t000497,4567,14287.21,BRL,2023-09-08,Payment #497
t000498,3670,13360.12,JPY,2023-04-07,Payment #498
t000499,3467,17772.05,GBP,2024-01-23,Payment #499
t000500,999999,3260.48,CHF,2025-09-14,Adjustment #500
t000501,10474,-4701.64,GBP,2024-11-25,Adjustment #501
t000502,8435,-2500.84,AUD,2023-06-16,Charge #502
t000503,1440,-193.86,BRL,2025-04-21,Adjustment #503
t000504,8404,17688.87,CNY,2024-09-13,Payment #504
t000505,3123,1341.23,MXN,2023-01-10,Refund #505
t000506,2528,19079.41,JPY,2024-04-19,Transfer #506
t000507,10098,9764.92,GBP,2024-05-04,Charge #507
t000508,7311,8965.39,CAD,2025-07-17,Charge #508
t000509,8496,6619.71,MXN,2023-05-05,Payment #509
t000510,7354,1995.38,JPY,2024-10-26,Transfer #510
t000511,10620,14975.95,AUD,2024-04-22,Payment #511
t000512,8741,14007.61,USD,2024-04-11,Invoice #512
t000513,3901,1604.92,MXN,2025-07-13,Refund #513
t000514,9190,17403.42,JPY,2024-11-27,Payment #514
t000515,1006,2554.87,JPY,2025-12-28,Payment #515
t000516,10612,2586.76,AUD,2024-03-20,Payment #516
t000517,9871,-2681.76,BRL,2025-03-03,Payment #517
t000518,6586,16128.14,EUR,2025-09-17,Payment #518
t000519,8455,9858.79,CNY,2025-01-07,Adjustment #519
t000520,5898,15068.66,MXN,2023-08-29,Payment #520
t000521,2762,-3719.38,CNY,2025-08-26,Charge #521
t000522,6025,17027.82,BRL,2024-08-16,Transfer #522
t000523,6753,5458.19,AUD,2023-11-03,Adjustment #523
t000524,10262,14756.22,EUR,2023-12-07,Charge #524
t000525,10448,252.21,CHF,2024-11-22,Refund #525
t000526,1406,13955.29,CNY,2023-01-22,Adjustment #526
t000527,9315,1445.53,MXN,2025-12-18,Refund #527
t000528,7830,-4714.81,MXN,2025-02-15,Transfer #528
t000529,10669,13222.85,EUR,2025-04-15,Payment #529
t000530,4580,7985.07,MXN,2025-09-02,Payment #530
t000531,8256,17078.8,AUD,2025-06-18,Adjustment #531
t000532,7138,6709.68,GBP,2025-04-12,Invoice #532
t000533,7165,570.53,AUD,2024-01-12,Transfer #533
t000534,8276,-3256.02,CAD,2023-04-23,Charge #534
t000535,4906,19708.9,CAD,2023-09-24,Adjustment #535
t000536,10783,5486.07,EUR,2023-03-08,Charge #536
t000537,9842,19170.89,EUR,2024-08-11,Invoice #537
t000538,3687,795.71,GBP,2023-04-17,Invoice #538
t000539,4534,10419.56,GBP,2024-05-31,Refund #539
t000540,7211,-4436.06,MXN,2023-02-26,Charge #540
t000541,10274,19622.77,JPY,2024-04-09,Transfer #541
t000542,1038,4970.67,BRL,2023-09-25,Invoice #542
t000543,6588,5941.15,MXN,2024-10-23,Invoice #543
t000544,10811,2638.01,EUR,2025-11-01,Refund #544
t000545,4973,7059.85,USD,2023-03-09,Charge #545
t000546,5341,1345.21,CHF,2024-11-19,Refund #546
t000547,9712,6971.91,BRL,2024-05-17,Payment #547
t000548,2908,19046.16,CHF,2023-01-21,Refund #548
t000549,3732,4052.75,JPY,2023-10-21,Adjustment #549
t000550,1106,3099.59,AUD,2025-04-20,Refund #550
t000551,3163,4129.09,USD,2025-09-09,Adjustment #551
t000552,7952,8766.21,AUD,2025-03-23,Payment #552
t000553,3957,-3948.92,CNY,2023-09-24,Invoice #553
t000554,3005,1227.66,CAD,2025-09-11,Payment #554
t000555,2525,10535.8,BRL,2025-04-01,Charge #555
t000556,4422,18785.51,CNY,2023-09-27,Adjustment #556
t000557,8733,9146.51,AUD,2023-11-23,Adjustment #557
t000558,9144,74.57,CAD,2024-05-30,Invoice #558
t000559,6075,9184.6,MXN,2023-12-22,Adjustment #559
t000560,2854,6847.24,CNY,2025-03-14,Refund #560
t000561,5923,-2128.62,USD,2024-04-25,Invoice #561
t000562,3995,8547.55,CHF,2023-01-14,Charge #562
t000563,1074,-4515.35,CAD,2023-03-26,Invoice #563
t000564,9636,7191.71,BRL,2023-06-12,Invoice #564
t000565,1348,-1321.51,EUR,2023-01-08,Payment #565
t000566,9014,4021.31,BRL,2024-07-10,Payment #566
t000567,7527,1885.67,AUD,2023-10-09,Transfer #567
t000568,2117,-3611.16,JPY,2025-04-11,Charge #568
t000569,3157,16861.15,BRL,2023-02-06,Payment #569
t000570,6825,-722.07,CNY,2025-07-05,Refund #570
t000571,5519,-729.75,USD,2024-04-15,Transfer #571
t000572,7525,-3614.95,CHF,2024-11-30,Refund #572
t000573,9895,18300.11,GBP,2024-02-18,Payment #573
t000574,10386,19189.88,CHF,2025-10-07,Invoice #574
t000575,4898,12219.86,GBP,2025-03-25,Adjustment #575
t000576,1172,5656.12,CAD,2024-06-15,Refund #576
t000577,8298,19445.58,EUR,2024-04-14,Invoice #577
t000578,7576,7135.66,JPY,2025-12-24,Refund #578
t000579,9195,12592.37,CNY,2025-07-31,Payment #579
t000580,2568,4124.56,CAD,2025-06-04,Charge #580
t000581,10983,19530.41,AUD,2023-09-28,Payment #581
t000582,3116,3759.94,CNY,2023-09-25,Payment #582
t000583,2953,16209.64,EUR,2024-12-23,Invoice #583
t000584,4904,671.12,EUR,2025-07-10,Payment #584
t000585,5402,9383.73,GBP,2025-09-03,Adjustment #585
t000586,6579,7638.02,CNY,2023-07-31,Refund #586
t000587,9775,19116.66,BRL,2024-10-22,Payment #587
t000588,2267,5733.91,GBP,2025-06-27,Payment #588
t000589,5628,10038.55,USD,2025-08-13,Refund #589
t000590,8529,2567.6,CAD,2024-09-26,Invoice #590
t000591,5900,9032.21,AUD,2024-05-02,Adjustment #591
t000592,7751,-1038.72,EUR,2024-12-09,Adjustment #592
t000593,2307,7928.29,CHF,2024-05-01,Transfer #593
t000594,2149,-554.57,CNY,2025-08-20,Transfer #594
t000595,8366,890.86,MXN,2025-08-02,Charge #595
t000596,3816,17046.71,JPY,2024-08-31,Invoice #596
t000597,6009,-61.18,BRL,2024-09-15,Adjustment #597
t000598,8577,7972.3,EUR,2025-02-09,Refund #598
t000599,8808,-2242.06,MXN,2024-09-21,Invoice #599
t000600,9496,16663.72,USD,2023-11-17,Adjustment #600
t000601,10362,-3828.12,GBP,2024-07-07,Adjustment #601
t000602,1308,11017.69,EUR,2024-08-23,Charge #602
t000603,10523,16603.6,USD,2023-03-04,Transfer #603
t000604,1817,9190.6,USD,2023-05-15,Charge #604
t000605,6806,7073.23,AUD,2025-04-30,Invoice #605
t000606,5719,16974.53,MXN,2025-02-21,Transfer #606
t000607,3268,-1852.73,JPY,2023-11-11,Payment #607
t000608,4618,5314.78,CNY,2024-04-17,Payment #608
t000609,10756,14011.87,JPY,2023-05-01,Payment #609
t000610,6441,-1292.29,GBP,2023-08-11,Transfer #610
t000611,2863,13803.55,EUR,2024-01-09,Charge #611
t000612,6092,17786.07,JPY,2025-10-03,Refund #612
t000613,7900,9289.45,USD,2023-01-24,Transfer #613
t000614,2078,8042.58,EUR,2024-04-01,Invoice #614
t000615,6407,10270.49,JPY,2025-07-07,Refund #615
t000616,3681,-1052.13,CHF,2024-05-11,Transfer #616
t000617,6293,10411.42,MXN,2025-09-12,Charge #617
t000618,2351,19573.45,GBP,2023-02-10,Invoice #618
t000619,3723,5781.91,EUR,2024-09-08,Charge #619
t000620,4872,5067.1,USD,2023-03-29,Transfer #620
t000621,4323,-1418.76,CNY,2023-02-02,Adjustment #621
t000622,1622,12579.28,USD,2025-06-04,Refund #622
t000623,8427,5164.48,JPY,2024-09-08,Invoice #623
t000624,8400,7580.95,GBP,2024-10-27,Refund #624
t000625,5257,11466.47,USD,2024-08-04,Invoice #625
t000626,5073,-1876.48,CNY,2025-10-06,Adjustment #626
t000627,3353,13102.96,USD,2025-06-05,Charge #627
t000628,6959,15285.62,JPY,2024-04-05,Adjustment #628
t000629,4219,2644.43,GBP,2025-03-30,Adjustment #629
t000630,1315,1929.42,GBP,2024-01-11,Transfer #630
t000631,6682,-637.06,AUD,2024-03-31,Refund #631
t000632,8483,-46.8,CHF,2023-07-21,Invoice #632
t000633,5035,-4507.65,AUD,2024-04-21,Refund #633
t000634,6577,1213.8,GBP,2023-04-14,Invoice #634
t000635,4769,5577.51,CAD,2024-01-02,Invoice #635
t000636,5803,13953.82,JPY,2023-02-14,Transfer #636
t000637,10340,8468.34,GBP,2025-07-28,Invoice #637
t000638,1901,1043.19,BRL,2023-04-02,Refund #638
t000639,2190,4994.03,EUR,2024-05-24,Invoice #639
t000640,6352,-2604.06,USD,2025-09-25,Transfer #640
t000641,2471,4140.94,BRL,2024-10-26,Adjustment #641
t000642,9170,-3646.53,CNY,2024-06-30,Transfer #642
t000643,1858,1834.57,EUR,2024-09-04,Refund #643
t000644,7444,2638.71,CAD,2023-11-17,Refund #644
t000645,7100,16396.27,EUR,2024-10-18,Invoice #645
t000646,9368,15019.61,USD,2025-09-22,Adjustment #646
t000647,2235,9659.56,GBP,2024-12-08,Payment #647
t000648,6723,12887.42,GBP,2024-09-27,Adjustment #648
t000649,5161,18290.01,CAD,2025-08-21,Payment #649
t000650,6459,12300.16,BRL,2025-01-03,Charge #650
t000651,2987,17353.41,MXN,2025-06-04,Invoice #651
t000652,3846,18969.81,EUR,2024-07-22,Charge #652
t000653,5031,-4563.76,MXN,2023-09-04,Transfer #653
t000654,7726,-1646.8,CAD,2025-01-16,Transfer #654
t000655,8088,936.16,EUR,2023-01-19,Payment #655
t000656,8508,5895.46,CAD,2024-10-02,Payment #656
t000657,5738,-1153.93,BRL,2025-02-28,Adjustment #657
t000658,6874,11691.12,MXN,2025-07-01,Charge #658
t000659,2268,2651.8,GBP,2025-05-15,Payment #659
t000660,9277,-3949.18,CNY,2023-03-19,Payment #660
t000661,1724,-3033.82,JPY,2025-05-05,Transfer #661
t000662,2574,16239.48,GBP,2023-11-01,Charge #662
t000663,9413,8111.13,CHF,2023-07-21,Adjustment #663
t000664,10731,178.1,JPY,2025-03-11,Transfer #664
t000665,2878,4646.84,GBP,2025-12-07,Payment #665
t000666,7679,19172.13,AUD,2024-12-22,Payment #666
t000667,9642,15432.51,BRL,2025-05-11,Adjustment #667
t000668,1750,19825.28,USD,2025-02-20,Refund #668
t000669,7558,13968.64,CHF,2023-11-25,Charge #669
t000670,8842,-597.57,USD,2023-01-25,Charge #670
t000671,3558,12863.39,EUR,2023-01-04,Transfer #671
t000672,10077,-2193.5,JPY,2025-07-05,Invoice #672
t000673,4165,6452.53,BRL,2025-05-10,Refund #673
t000674,1291,6652.75,GBP,2023-02-28,Adjustment #674
t000675,4637,-3757.08,MXN,2025-06-27,Adjustment #675
t000676,10805,9599.71,CNY,2025-01-30,Payment #676
t000677,5183,3666.99,JPY,2024-02-23,Charge #677
t000678,8561,17292.47,JPY,2025-03-04,Charge #678
t000679,5317,9107.47,MXN,2025-02-15,Adjustment #679
t000680,9440,13080.44,AUD,2025-02-02,Payment #680
t000681,10195,3440.66,AUD,2023-07-26,Payment #681
t000682,7963,2608.05,MXN,2023-04-04,Refund #682
t000683,10956,14890.13,MXN,2024-02-29,Refund #683
t000684,5079,18153.21,CAD,2025-10-28,Payment #684
t000685,8191,237.73,EUR,2023-02-03,Transfer #685
t000686,1531,-1632.43,CHF,2024-12-09,Charge #686
t000687,6428,13960.54,GBP,2024-05-06,Charge #687
t000688,8813,7052.77,GBP,2023-02-07,Transfer #688
t000689,4278,-2514.46,AUD,2025-09-12,Payment #689
t000690,10698,14569.12,MXN,2023-08-09,Refund #690
t000691,5640,8687.65,EUR,2023-01-26,Payment #691
t000692,3353,1565.53,USD,2023-10-11,Refund #692
t000693,5753,3425.38,USD,2023-04-29,Refund #693
t000694,5847,9746.35,USD,2025-11-04,Transfer #694
t000695,1598,11645.2,CNY,2024-03-03,Adjustment #695
t000696,9127,5036.54,AUD,2024-04-30,Adjustment #696
t000697,9356,6957.76,JPY,2025-02-12,Payment #697
t000698,7419,363.88,GBP,2024-07-31,Invoice #698
t000699,9621,493.98,USD,2023-02-26,Payment #699
t000700,10508,-3013.3,EUR,2024-10-02,Invoice #700
t000701,6034,10461.53,GBP,2023-02-06,Charge #701
t000702,5555,-2341.09,CNY,2025-04-25,Refund #702
t000703,5448,5332.81,MXN,2023-11-09,Adjustment #703
t000704,9136,12329.68,BRL,2023-07-24,Adjustment #704
t000705,10923,14961.18,EUR,2023-10-25,Refund #705
t000706,3543,6308.54,BRL,2025-04-07,Payment #706
t000707,1069,-851.66,GBP,2023-03-18,Invoice #707
t000708,4678,17415.99,JPY,2023-03-21,Refund #708
t000709,7263,13588.95,AUD,2023-07-29,Invoice #709
t000710,6889,-3029.69,BRL,2025-11-28,Adjustment #710
t000711,1713,15651.64,CAD,2025-11-23,Transfer #711
t000712,3720,14305.07,CHF,2023-01-25,Refund #712
t000713,2138,5320.44,MXN,2023-03-30,Transfer #713
t000714,9885,15025.95,EUR,2024-03-21,Adjustment #714
t000715,3083,7194.92,CHF,2024-08-24,Refund #715
t000716,8962,10872.14,USD,2025-02-20,Invoice #716
t000717,7821,-2927.56,EUR,2025-08-28,Charge #717
t000718,6292,15728.19,JPY,2024-09-12,Refund #718
t000719,3545,-4629.67,EUR,2024-06-15,Transfer #719
t000720,10099,-1270.62,CHF,2025-03-15,Invoice #720
t000721,2156,1107.91,AUD,2024-04-25,Charge #721
t000722,2259,2505.09,USD,2024-04-08,Payment #722
t000723,2801,17834.99,USD,2023-11-09,Charge #723
t000724,7237,10782.46,CAD,2024-06-23,Payment #724
t000725,10901,14055.84,CNY,2025-04-17,Payment #725
t000726,7279,-2868.26,JPY,2025-07-19,Payment #726
t000727,9215,9196.52,CAD,2023-07-28,Adjustment #727
t000728,3052,13340.94,MXN,2023-10-20,Refund #728
t000729,8966,5230.17,CHF,2024-03-08,Refund #729
t000730,2039,19220.56,GBP,2024-06-20,Payment #730
t000731,5603,-2669.09,CAD,2025-11-22,Payment #731
t000732,2817,18596.71,CHF,2023-08-01,Refund #732
t000733,1160,18719.43,BRL,2023-06-25,Transfer #733
t000734,4793,-1085.69,CAD,2025-06-30,Adjustment #734
t000735,1037,2742.94,AUD,2023-03-20,Adjustment #735
t000736,6918,5351.76,CNY,2024-07-16,Payment #736
t000737,7331,6330.88,JPY,2025-10-27,Charge #737
t000738,9628,317.0,USD,2024-02-10,Payment #738
t000739,5304,15233.11,BRL,2025-03-09,Refund #739
t000740,6157,6845.03,EUR,2025-07-26,Refund #740
t000741,8740,9991.09,USD,2025-07-20,Transfer #741
t000742,5387,-4316.97,GBP,2025-07-10,Refund #742
t000743,5232,10455.92,CNY,2025-12-11,Charge #743
t000744,1061,10106.72,GBP,2024-05-20,Adjustment #744
t000745,2746,12700.47,MXN,2024-08-14,Payment #745
t000746,4045,15395.51,MXN,2024-09-07,Payment #746
t000747,1071,15836.39,USD,2024-04-04,Invoice #747
t000748,7990,13976.94,AUD,2024-12-19,Invoice #748
t000749,2071,12570.58,CHF,2023-04-04,Refund #749
t000750,9011,18136.49,MXN,2024-05-09,Payment #750
t000751,1594,-2969.65,CHF,2025-04-11,Transfer #751
t000752,6445,2383.07,CAD,2023-12-06,Refund #752
t000753,4701,4904.12,MXN,2024-08-14,Payment #753
t000754,2007,2022.47,JPY,2025-12-03,Charge #754
t000755,8601,9986.18,CHF,2025-02-14,Transfer #755
t000756,10567,15407.71,CNY,2024-07-10,Adjustment #756
t000757,5135,7919.11,AUD,2023-01-25,Transfer #757
t000758,5038,5132.19,CAD,2023-02-21,Payment #758
t000759,8472,14948.31,USD,2023-05-28,Charge #759
t000760,8968,18742.1,GBP,2025-09-11,Refund #760
t000761,10407,17686.33,CNY,2024-02-09,Invoice #761
t000762,1606,6103.78,CAD,2023-08-15,Payment #762
t000763,8248,-2334.57,MXN,2023-04-17,Payment #763
t000764,5556,10402.18,EUR,2023-07-10,Refund #764
t000765,5696,2343.12,BRL,2024-11-15,Adjustment #765
t000766,7929,6193.47,GBP,2024-04-20,Invoice #766
t000767,9504,2575.95,CNY,2025-04-13,Transfer #767
t000768,6611,4350.64,EUR,2024-04-13,Adjustment #768
t000769,2785,7001.12,USD,2024-03-08,Transfer #769
t000770,4837,4004.83,USD,2023-04-24,Refund #770
t000771,10596,9590.18,MXN,2025-04-07,Refund #771
t000772,4514,12983.52,CAD,2025-09-05,Transfer #772
t000773,8478,883.95,AUD,2024-03-19,Adjustment #773
t000774,5972,14083.72,EUR,2024-07-13,Adjustment #774
t000775,9116,12941.42,EUR,2024-02-06,Transfer #775
t000776,10178,15567.08,CHF,2025-02-09,Refund #776
t000777,4992,15889.84,EUR,2025-09-08,Transfer #777
t000778,7358,8835.2,CAD,2024-06-18,Transfer #778
t000779,2282,19775.82,GBP,2024-07-14,Adjustment #779
t000780,4290,14775.77,AUD,2025-03-10,Charge #780
t000781,1547,5760.53,BRL,2025-01-15,Adjustment #781
t000782,2660,6942.27,GBP,2024-10-16,Charge #782
t000783,10954,-1867.62,CAD,2025-03-06,Invoice #783
t000784,6555,-4387.56,CNY,2024-01-20,Refund #784
t000785,5309,4828.62,MXN,2024-03-03,Adjustment #785
t000786,9768,12349.04,AUD,2023-02-01,Payment #786
t000787,5850,11565.54,BRL,2025-01-08,Charge #787
t000788,1081,16173.88,GBP,2024-05-01,Refund #788
t000789,3168,6885.9,CAD,2025-03-20,Charge #789
t000790,10556,19121.97,BRL,2024-10-21,Invoice #790
t000791,10902,15843.77,USD,2024-11-05,Payment #791
t000792,3845,4735.75,USD,2023-01-15,Payment #792
t000793,2315,14594.29,CAD,2023-04-24,Payment #793
t000794,6353,5603.31,MXN,2023-05-25,Adjustment #794
t000795,8532,-186.84,JPY,2024-05-31,Transfer #795
t000796,9426,-2952.48,CAD,2024-04-18,Payment #796
t000797,1769,11814.65,CHF,2025-11-14,Invoice #797
t000798,4166,8271.39,JPY,2025-02-07,Adjustment #798
t000799,1840,14104.05,CHF,2025-04-09,Charge #799
t000800,3095,-83.95,GBP,2023-05-31,Payment #800
t000801,5321,11632.76,CHF,2023-09-13,Charge #801
t000802,8639,18717.19,GBP,2025-04-25,Refund #802
t000803,6194,13115.98,CAD,2023-10-11,Invoice #803
t000804,2177,14302.5,CHF,2023-10-06,Invoice #804
t000805,1344,5266.52,CAD,2025-12-13,Transfer #805
t000806,7515,15548.68,CAD,2025-09-11,Charge #806
t000807,2035,10951.87,GBP,2023-03-01,Invoice #807
t000808,4107,5336.5,CAD,2025-06-12,Adjustment #808
t000809,4912,5589.01,GBP,2024-10-10,Transfer #809
t000810,10986,9776.37,MXN,2025-08-05,Charge #810
t000811,5488,-4626.24,GBP,2023-10-29,Invoice #811
t000812,10461,11660.63,CNY,2024-04-12,Transfer #812
t000813,3944,19437.77,EUR,2025-12-28,Invoice #813
t000814,7592,15126.08,CAD,2023-12-25,Charge #814
t000815,10872,1009.99,CNY,2024-06-16,Adjustment #815
t000816,10301,3021.95,EUR,2024-01-17,Refund #816
t000817,4032,17674.94,MXN,2024-06-10,Refund #817
t000818,5937,12094.85,JPY,2024-05-23,Transfer #818
t000819,8033,14168.6,CHF,2025-06-09,Adjustment #819
t000820,2851,16802.7,CAD,2023-06-02,Refund #820
t000821,4647,519.66,MXN,2024-06-11,Payment #821
t000822,10913,12688.31,USD,2024-10-18,Adjustment #822
t000823,9187,6972.57,BRL,2024-10-11,Transfer #823
t000824,6698,9845.8,USD,2025-03-06,Transfer #824
t000825,3735,14499.97,CHF,2025-09-07,Adjustment #825
t000826,1855,-706.74,BRL,2023-07-20,Transfer #826
t000827,3490,-4604.72,JPY,2025-03-10,Invoice #827
t000828,8668,-792.53,MXN,2024-01-01,Transfer #828
t000829,7502,4881.74,USD,2024-03-19,Invoice #829
t000830,4118,3100.02,JPY,2023-05-29,Adjustment #830
t000831,1110,-619.77,BRL,2024-12-06,Transfer #831
t000832,10658,9194.35,AUD,2025-08-17,Invoice #832
t000833,8461,19254.28,CNY,2024-02-05,Adjustment #833
t000834,6882,19418.65,CNY,2024-10-08,Refund #834
t000835,2106,9108.13,EUR,2024-06-05,Transfer #835
t000836,8397,1735.81,CAD,2023-05-31,Payment #836
t000837,8856,11885.31,MXN,2025-07-22,Payment #837
t000838,4579,12762.1,MXN,2023-10-31,Refund #838
t000839,7439,18946.04,AUD,2025-06-01,Payment #839
t000840,2695,-992.18,CHF,2024-08-20,Transfer #840
t000841,3628,132.16,USD,2023-01-30,Adjustment #841
t000842,1704,4037.34,GBP,2023-03-07,Transfer #842
t000843,9326,12485.63,CNY,2023-12-07,Transfer #843
t000844,5141,19855.66,CHF,2023-10-13,Adjustment #844
t000845,8641,579.29,EUR,2023-08-15,Payment #845
t000846,8729,12073.8,CHF,2025-12-10,Invoice #846
t000847,2364,-705.88,AUD,2024-04-15,Transfer #847
t000848,7993,19539.75,JPY,2024-12-15,Invoice #848
t000849,4013,-4933.27,EUR,2023-01-14,Payment #849
t000850,8360,16123.85,CHF,2024-08-27,Invoice #850
t000851,9926,6749.01,CAD,2025-06-13,Transfer #851
t000852,3625,7251.42,MXN,2024-03-04,Transfer #852
t000853,7481,3156.18,EUR,2024-11-01,Refund #853
t000854,6440,-2715.64,USD,2023-02-07,Refund #854
t000855,2324,-4190.97,CAD,2024-09-13,Transfer #855
t000856,9811,14214.59,EUR,2023-09-21,Charge #856
t000857,3834,199.78,USD,2023-01-27,Invoice #857
t000858,7855,-4731.62,AUD,2023-10-03,Invoice #858
t000859,4943,3055.97,EUR,2025-12-19,Invoice #859
t000860,1047,12634.74,GBP,2024-07-10,Transfer #860
t000861,3333,16928.88,JPY,2024-02-09,Charge #861
t000862,6422,15171.96,CNY,2023-08-23,Charge #862
t000863,10391,-1461.35,CHF,2023-03-03,Adjustment #863
t000864,2833,16780.0,MXN,2024-03-28,Payment #864
t000865,7915,16005.85,MXN,2025-02-28,Adjustment #865
t000866,8721,13172.08,JPY,2023-01-19,Invoice #866
t000867,4381,16453.2,JPY,2025-02-04,Refund #867
t000868,5141,-3393.06,USD,2025-03-08,Payment #868
t000869,8142,4774.09,CNY,2025-08-08,Payment #869
t000870,1502,12144.36,JPY,2024-08-17,Transfer #870
t000871,6428,8807.98,CAD,2024-11-05,Transfer #871
t000872,2557,7245.04,JPY,2023-10-20,Adjustment #872
t000873,7765,15753.39,EUR,2025-11-22,Payment #873
t000874,10607,-1760.15,CAD,2023-09-01,Refund #874
t000875,1100,2946.28,USD,2025-04-15,Adjustment #875
t000876,10391,19455.62,MXN,2023-07-22,Transfer #876
t000877,4198,-1945.77,EUR,2024-11-09,Refund #877
t000878,3619,12453.27,EUR,2023-09-30,Transfer #878
t000879,10056,18386.21,BRL,2025-10-27,Adjustment #879
t000880,4164,19602.65,AUD,2024-09-14,Invoice #880
t000881,6732,18030.85,USD,2024-09-18,Charge #881
t000882,7629,-641.08,BRL,2024-02-11,Adjustment #882
t000883,6966,-3831.93,CAD,2023-06-28,Payment #883
t000884,6401,14407.34,BRL,2024-10-16,Adjustment #884
t000885,8134,15870.6,AUD,2025-07-01,Transfer #885
t000886,9902,8804.08,EUR,2025-04-03,Payment #886
t000887,4622,-2938.6,AUD,2024-07-19,Adjustment #887
t000888,10627,-4532.97,GBP,2023-02-10,"Weird ""quoted"", comma, desc"
t000889,6878,15058.54,CHF,2025-11-05,Payment #889
t000890,10716,6772.2,CHF,2025-06-03,Payment #890
t000891,6071,15670.43,EUR,2023-12-31,Adjustment #891
t000892,4608,4199.4,BRL,2024-08-27,Transfer #892
t000893,6972,9906.43,EUR,2023-04-03,Refund #893
t000894,6778,9088.27,AUD,2024-10-19,Charge #894
t000895,9126,9989.61,CAD,2023-08-08,Transfer #895
t000896,4087,14631.36,CNY,2024-04-02,Payment #896
t000897,6005,13964.9,AUD,2025-04-23,Invoice #897
t000898,8245,16851.23,BRL,2023-08-02,Payment #898
t000899,7375,-4985.94,CNY,2024-12-31,Adjustment #899
t000900,10347,6618.87,USD,2030-01-01,Refund #900
t000901,3751,-461.65,GBP,2024-02-17,Charge #901
t000902,9548,9877.82,MXN,2023-05-05,Payment #902
t000903,9422,-106.06,AUD,2025-06-05,Transfer #903
t000904,2153,-1752.38,CHF,2025-11-23,Adjustment #904
