account_id,account_name,type,currency
1866,Account 1866,equity,CHF
1867,Account 1867,expense,CAD
1868,Account 1868,revenue,GBP
1869,Account 1869,revenue,CAD
1870,Account 1870,asset,GBP
1871,Account 1871,expense,CNY
1872,Account 1872,expense,CAD
1873,Account 1873,asset,AUD
1874,Account 1874,equity,CHF
1875,Account 1875,asset,CHF
1876,Account 1876,equity,GBP
1877,Account 1877,liability,JPY
1878,Account 1878,expense,USD
1879,Account 1879,equity,BRL
1880,Account 1880,liability,CNY
1881,Account 1881,expense,EUR
1882,Account 1882,asset,CHF
1883,Account 1883,revenue,CAD
1884,Account 1884,equity,CHF
1885,Account 1885,equity,CHF
1886,Account 1886,equity,USD
1887,Account 1887,expense,AUD
1888,Account 1888,asset,MXN
1889,Account 1889,revenue,JPY
1890,Account 1890,asset,BRL
1891,Account 1891,asset,BRL
1892,Account 1892,liability,CAD
1893,Account 1893,equity,BRL
1894,Account 1894,liability,USD
1895,Account 1895,revenue,CHF
1896,Account 1896,revenue,EUR
1897,Account 1897,expense,AUD
1898,Account 1898,liability,EUR
1899,Account 1899,asset,AUD
1900,Account 1900,asset,JPY
1901,Account 1901,liability,USD
1902,Account 1902,liability,USD
1903,Account 1903,revenue,JPY
1904,Account 1904,equity,MXN
1905,Account 1905,equity,AUD
1906,Account 1906,revenue,USD
1907,Account 1907,liability,JPY
1908,Account 1908,revenue,USD
1909,Account 1909,revenue,JPY
1910,Account 1910,asset,BRL
1911,Account 1911,expense,MXN
1912,Account 1912,expense,MXN
1913,Account 1913,revenue,EUR
1914,Account 1914,expense,AUD
1915,Account 1915,revenue,CHF
1916,Account 1916,revenue,CAD
1917,Account 1917,expense,CAD
1918,Account 1918,expense,CNY
1919,Account 1919,liability,CHF
1920,Account 1920,revenue,BRL
1921,Account 1921,asset,CAD
1922,Account 1922,revenue,JPY
1923,Account 1923,revenue,AUD
1924,Account 1924,equity,MXN
1925,Account 1925,liability,AUD
1926,Account 1926,revenue,AUD
1927,Account 1927,asset,BRL
1928,Account 1928,equity,MXN
1929,Account 1929,revenue,USD
1930,Account 1930,asset,MXN
1931,Account 1931,revenue,CHF
1932,Account 1932,liability,USD
1933,Account 1933,liability,CNY
1934,Account 1934,expense,USD
1935,Account 1935,liability,CAD
1936,Account 1936,liability,BRL
1937,Account 1937,revenue,MXN
1938,Account 1938,equity,USD
1939,Account 1939,equity,EUR
1940,Account 1940,expense,BRL
1941,Account 1941,revenue,AUD
1942,Account 1942,asset,CNY
1943,Account 1943,liability,CHF
1944,Account 1944,revenue,MXN
1945,Account 1945,revenue,JPY
1946,Account 1946,liability,CAD
1947,Account 1947,asset,EUR
1948,Account 1948,expense,CHF
1949,Account 1949,expense,CHF
1950,Account 1950,asset,JPY
1951,Account 1951,revenue,AUD
1952,Account 1952,liability,CNY
1953,Account 1953,revenue,AUD
1954,Account 1954,liability,CAD
1955,Account 1955,liability,CAD
1956,Account 1956,expense,EUR
1957,Account 1957,expense,CAD
1958,Account 1958,revenue,BRL
1959,Account 1959,asset,CHF
1960,Account 1960,equity,JPY
1961,Account 1961,revenue,EUR
1962,Account 1962,liability,BRL
1963,Account 1963,equity,GBP
1964,Account 1964,asset,GBP
1965,Account 1965,liability,GBP
1966,Account 1966,expense,USD
1967,Account 1967,revenue,CHF
1968,Account 1968,equity,BRL
1969,Account 1969,expense,CHF
1970,Account 1970,liability,CNY
1971,Account 1971,asset,CAD
1972,Account 1972,revenue,MXN
1973,Account 1973,expense,CHF
1974,Account 1974,expense,MXN
1975,Account 1975,equity,CAD
1976,Account 1976,liability,BRL
1977,Account 1977,asset,AUD
1978,Account 1978,expense,CHF
1979,Account 1979,revenue,EUR
1980,Account 1980,equity,CNY
1981,Account 1981,liability,EUR
1982,Account 1982,expense,CHF
1983,Account 1983,asset,CAD
1984,Account 1984,equity,EUR
1985,Account 1985,revenue,EUR
1986,Account 1986,liability,BRL
1987,Account 1987,liability,BRL
1988,Account 1988,equity,JPY
1989,Account 1989,asset,JPY
1990,Account 1990,liability,CHF
1991,Account 1991,revenue,EUR
1992,Account 1992,revenue,CNY
1993,Account 1993,equity,CAD
1994,Account 1994,equity,EUR
1995,Account 1995,equity,CNY
1996,Account 1996,liability,EUR
1997,Account 1997,equity,CNY
1998,Account 1998,revenue,CNY
1999,Account 1999,asset,USD
2000,Account 2000,asset,USD
2001,Account 2001,equity,JPY
2002,Account 2002,liability,CNY
2003,Account 2003,expense,CNY
2004,Account 2004,asset,AUD
2005,Account 2005,equity,JPY
2006,Account 2006,revenue,AUD
2007,Account 2007,liability,MXN
2008,Account 2008,revenue,AUD
2009,Account 2009,asset,USD
2010,Account 2010,liability,AUD
2011,Account 2011,expense,AUD
2012,Account 2012,expense,GBP
2013,Account 2013,revenue,CNY
2014,Account 2014,liability,BRL
2015,Account 2015,revenue,BRL
2016,Account 2016,expense,EUR
2017,Account 2017,revenue,CHF
2018,  Account 2018  ,equity,CAD
2019,Account 2019,revenue,GBP
2020,Account 2020,expense,CAD
2021,Account 2021,revenue,AUD
2022,Account 2022,liability,EUR
2023,Account 2023,asset,USD
2024,Account 2024,revenue,MXN
2025,Account 2025,equity,MXN
2026,Account 2026,liability,EUR
2027,Account 2027,revenue,CNY
2028,Account 2028,revenue,GBP
2029,Account 2029,liability,AUD
2030,Account 2030,equity,AUD
2031,Account 2031,expense,JPY
2032,Account 2032,expense,USD
2033,Account 2033,asset,MXN
2034,Account 2034,equity,AUD
2035,Account 2035,liability,GBP
2036,Account 2036,equity,BRL
2037,Account 2037,asset,USD
2038,Account 2038,revenue,AUD
2039,Account 2039,equity,AUD
2040,Account 2040,revenue,CHF
2041,Account 2041,asset,CAD
2042,Account 2042,expense,EUR
2043,Account 2043,revenue,BRL
2044,Account 2044,expense,BRL
2045,Account 2045,asset,MXN
2046,Account 2046,asset,CNY
2047,Account 2047,equity,GBP
2048,Account 2048,revenue,CHF
2049,Account 2049,revenue,CAD
2050,Account 2050,expense,CHF
2051,Account 2051,expense,CHF
2052,Account 2052,revenue,CNY
2053,Account 2053,equity,CAD
2054,Account 2054,liability,CAD
2055,Account 2055,expense,BRL
2056,Account 2056,revenue,CHF
2057,Account 2057,revenue,EUR
2058,Account 2058,liability,CNY
2059,Account 2059,equity,MXN
2060,Account 2060,equity,USD
2061,Account 2061,asset,USD
2062,Account 2062,liability,BRL
2063,Account 2063,expense,CHF
2064,Account 2064,expense,EUR
2065,Account 2065,equity,CHF
2066,Account 2066,liability,BRL
2067,Account 2067,equity,BRL
2068,Account 2068,liability,MXN
2069,Account 2069,equity,JPY
2070,Account 2070,equity,BRL
2071,Account 2071,equity,CHF
2072,Account 2072,equity,AUD
2073,Account 2073,equity,JPY
2074,Account 2074,expense,USD
2075,Account 2075,revenue,BRL
2076,Account 2076,asset,MXN
2077,Account 2077,equity,JPY
2078,Account 2078,asset,CNY
2079,Account 2079,expense,JPY
2080,Account 2080,equity,CNY
2081,Account 2081,liability,USD
2082,Account 2082,equity,AUD
2083,Account 2083,liability,CHF
2084,Account 2084,equity,MXN
2085,Account 2085,liability,GBP
2086,Account 2086,asset,CNY
2087,Account 2087,asset,GBP
2088,Account 2088,asset,AUD
2089,Account 2089,revenue,MXN
2090,Account 2090,liability,MXN
2091,Account 2091,liability,MXN
2092,Account 2092,equity,CNY
2093,Account 2093,expense,USD
2094,Account 2094,liability,CHF
2095,Account 2095,liability,CHF
2096,Account 2096,revenue,AUD
2097,Account 2097,equity,MXN
2098,Account 2098,revenue,EUR
2099,Account 2099,expense,CHF
2100,Account 2100,revenue,CHF
2101,Account 2101,revenue,JPY
2102,Account 2102,equity,AUD
2103,Account 2103,liability,GBP
2104,Account 2104,revenue,CHF
2105,Account 2105,revenue,GBP
2106,Account 2106,revenue,JPY
2107,Account 2107,liability,AUD
2108,Account 2108,revenue,AUD
2109,Account 2109,revenue,CHF
2110,Account 2110,revenue,JPY
2111,Account 2111,asset,CNY
2112,Account 2112,equity,MXN
2113,Account 2113,expense,BRL
2114,Account 2114,liability,JPY
2115,Account 2115,asset,JPY
2116,Account 2116,asset,BRL
2117,Account 2117,expense,JPY
2118,Account 2118,expense,GBP
2119,Account 2119,liability,CHF
2120,Account 2120,revenue,CHF
2121,Account 2121,revenue,EUR
2122,Account 2122,asset,CNY
2123,Account 2123,equity,GBP
2124,Account 2124,liability,USD
2125,Account 2125,equity,GBP
2126,Account 2126,liability,USD
2127,Account 2127,asset,MXN
2128,Account 2128,revenue,AUD
2129,Account 2129,asset,EUR
2130,Account 2130,asset,CHF
2131,Account 2131,liability,MXN
2132,Account 2132,expense,AUD
2133,Account 2133,liability,JPY
2134,Account 2134,revenue,JPY
2135,Account 2135,asset,CAD
2136,Account 2136,equity,GBP
2137,Account 2137,equity,USD
2138,Account 2138,liability,MXN
2139,Account 2139,liability,USD
2140,Account 2140,expense,AUD
2141,Account 2141,liability,JPY
2142,Account 2142,asset,USD
2143,Account 2143,revenue,CNY
2144,Account 2144,equity,CAD
2145,Account 2145,revenue,JPY
2146,Account 2146,expense,CHF
2147,Account 2147,equity,AUD
2148,Account 2148,liability,CHF
2149,Account 2149,expense,JPY
2150,Account 2150,liability,CAD
2151,Account 2151,revenue,EUR
2152,Account 2152,expense,JPY
2153,Account 2153,liability,USD
2154,Account 2154,revenue,JPY
2155,Account 2155,equity,GBP
2156,Account 2156,liability,CNY
2157,Account 2157,expense,MXN
2158,Account 2158,equity,BRL
2159,Account 2159,asset,MXN
2160,Account 2160,asset,EUR
2161,Account 2161,liability,AUD
2162,Account 2162,revenue,GBP
2163,Account 2163,asset,JPY
2164,Account 2164,expense,GBP
2165,Account 2165,expense,JPY
2166,Account 2166,revenue,JPY
2167,Account 2167,equity,CNY
2168,Account 2168,asset,JPY
2169,Account 2169,revenue,GBP
2170,Account 2170,asset,CAD
2171,Account 2171,expense,JPY
2172,Account 2172,liability,MXN
2173,Account 2173,equity,JPY
2174,Account 2174,asset,JPY
2175,Account 2175,revenue,CNY
2176,Account 2176,liability,GBP
2177,Account 2177,liability,AUD
2178,Account 2178,liability,AUD
2179,Account 2179,equity,BRL
2180,Account 2180,expense,CHF
2181,Account 2181,expense,CHF
2182,Account 2182,liability,GBP
2183,Account 2183,equity,CAD
2184,Account 2184,equity,AUD
2185,Account 2185,equity,BRL
2186,Account 2186,asset,CNY
2187,Account 2187,asset,USD
2188,Account 2188,equity,CHF
2189,Account 2189,liability,CNY
2190,Account 2190,equity,EUR
2191,Account 2191,liability,BRL
2192,Account 2192,equity,AUD
2193,Account 2193,asset,GBP
2194,Account 2194,equity,AUD
2195,Account 2195,asset,CHF
2196,Account 2196,expense,USD
2197,Account 2197,expense,EUR
2198,Account 2198,equity,MXN
2199,Account 2199,expense,CNY
2200,Account 2200,asset,CHF
2201,Account 2201,expense,JPY
2202,Account 2202,asset,MXN
2203,Account 2203,revenue,USD
2204,Account 2204,liability,CNY
2205,Account 2205,asset,USD
2206,Account 2206,expense,BRL
2207,Account 2207,asset,CHF
2208,Account 2208,asset,CAD
2209,Account 2209,expense,USD
2210,Account 2210,revenue,MXN
2211,Account 2211,liability,EUR
2212,Account 2212,expense,BRL
2213,Account 2213,expense,AUD
2214,Account 2214,expense,MXN
2215,Account 2215,asset,CHF
2216,Account 2216,liability,BRL
2217,Account 2217,asset,EUR
2218,Account 2218,equity,MXN
2219,Account 2219,equity,EUR
2220,Account 2220,liability,USD
2221,Account 2221,asset,JPY
2222,Account 2222,expense,CHF
2223,Account 2223,expense,CHF
2224,Account 2224,expense,GBP
2225,Account 2225,liability,AUD
2226,Account 2226,revenue,EUR
2227,Account 2227,revenue,GBP
2228,Account 2228,asset,USD
2229,Account 2229,expense,CNY
2230,Account 2230,asset,GBP
2231,Account 2231,liability,CAD
2232,Account 2232,asset,CNY
2233,Account 2233,asset,AUD
2234,Account 2234,equity,
2235,Account 2235,liability,USD
2236,Account 2236,expense,AUD
2237,Account 2237,liability,CHF
2238,Account 2238,liability,USD
2239,Account 2239,liability,CHF
2240,Account 2240,revenue,GBP
2241,Account 2241,equity,BRL
2242,Account 2242,equity,CNY
2243,Account 2243,revenue,GBP
2244,Account 2244,revenue,EUR
2245,Account 2245,equity,GBP
2246,Account 2246,expense,JPY
2247,Account 2247,revenue,USD
2248,Account 2248,equity,CNY
2249,Account 2249,liability,MXN
2250,Account 2250,equity,AUD
2251,Account 2251,asset,BRL
2252,Account 2252,expense,CHF
2253,Account 2253,revenue,MXN
2254,Account 2254,expense,EUR
2255,Account 2255,revenue,MXN
2256,Account 2256,liability,CHF
2257,Account 2257,expense,GBP
2258,Account 2258,liability,JPY
2259,Account 2259,liability,AUD
2260,Account 2260,asset,CHF
2261,Account 2261,expense,MXN
2262,Account 2262,equity,CHF
2263,Account 2263,liability,MXN
2264,Account 2264,liability,JPY
2265,Account 2265,liability,BRL
2266,Account 2266,asset,AUD
2267,Account 2267,revenue,CAD
2268,Account 2268,equity,GBP
2269,Account 2269,asset,JPY
2270,Account 2270,expense,CNY
2271,Account 2271,equity,USD
2272,Account 2272,asset,GBP
2273,Account 2273,equity,CHF
2274,Account 2274,liability,AUD
2275,Account 2275,liability,BRL
2276,Account 2276,revenue,USD
2277,Account 2277,liability,GBP
2278,Account 2278,asset,AUD
2279,Account 2279,liability,CNY
2280,Account 2280,liability,MXN
2281,Account 2281,liability,CHF
2282,Account 2282,revenue,JPY
2283,Account 2283,expense,AUD
2284,Account 2284,equity,BRL
2285,Account 2285,revenue,JPY
2286,Account 2286,revenue,CHF
2287,Account 2287,expense,AUD
2288,Account 2288,asset,AUD
2289,Account 2289,revenue,GBP
2290,Account 2290,revenue,BRL
2291,Account 2291,expense,USD
2292,Account 2292,equity,GBP
2293,Account 2293,liability,USD
2294,Account 2294,revenue,CHF
2295,Account 2295,equity,CNY
2296,Account 2296,expense,JPY
2297,Account 2297,liability,GBP
2298,Account 2298,revenue,GBP
2299,Account 2299,expense,CNY
2300,Account 2300,liability,AUD
2301,Account 2301,equity,BRL
2302,Account 2302,revenue,AUD
2303,Account 2303,expense,AUD
2304,Account 2304,liability,BRL
2305,Account 2305,liability,EUR
2306,Account 2306,equity,AUD
2307,Account 2307,liability,CHF
2308,Account 2308,asset,CHF
2309,Account 2309,asset,CAD
2310,Account 2310,asset,USD
2311,Account 2311,expense,EUR
2312,Account 2312,liability,CAD
2313,Account 2313,liability,USD
2314,Account 2314,liability,CHF
2315,Account 2315,expense,BRL
2316,Account 2316,asset,CNY
2317,Account 2317,equity,AUD
2318,Account 2318,expense,USD
2319,Account 2319,asset,CHF
2320,Account 2320,equity,MXN
2321,Account 2321,asset,USD
2322,Account 2322,equity,JPY
2323,Account 2323,equity,JPY
2324,Account 2324,asset,CHF
2325,Account 2325,expense,EUR
2326,Account 2326,asset,CAD
2327,Account 2327,equity,EUR
2328,Account 2328,liability,GBP
2329,Account 2329,equity,CHF
2330,Account 2330,revenue,BRL
2331,Account 2331 – São_Paulo,revenue,MXN
2332,Account 2332,asset,BRL
2333,Account 2333,expense,AUD
2334,Account 2334,equity,GBP
2335,Account 2335,liability,JPY
2336,Account 2336,asset,USD
2337,Account 2337,asset,MXN
2338,Account 2338,expense,MXN
2339,Account 2339,equity,AUD
2340,Account 2340,asset,USD
2341,Account 2341,liability,CAD
2342,Account 2342,expense,MXN
2343,Account 2343,revenue,CNY
2344,Account 2344,asset,CHF
2345,Account 2345,asset,GBP
2346,Account 2346,liability,CNY
2347,Account 2347,expense,JPY
2348,Account 2348,asset,CAD
2349,Account 2349,revenue,CHF
2350,Account 2350,equity,USD
2351,Account 2351,liability,BRL
2352,Account 2352,asset,GBP
2353,Account 2353,equity,EUR
2354,Account 2354,expense,CAD
2355,Account 2355,revenue,EUR
2356,Account 2356,equity,GBP
2357,Account 2357,equity,MXN
2358,Account 2358,equity,BRL
2359,Account 2359,expense,EUR
2360,Account 2360,asset,CHF
2361,Account 2361,revenue,USD
2362,Account 2362,asset,MXN
2363,Account 2363,liability,CAD
2364,Account 2364,revenue,CNY
2365,Account 2365,equity,CNY
2366,Account 2366,expense,BRL
2367,Account 2367,asset,JPY
2368,Account 2368,expense,AUD
2369,Account 2369,liability,BRL
2370,Account 2370,equity,MXN
2371,Account 2371,expense,EUR
2372,Account 2372,equity,MXN
2373,Account 2373,asset,CNY
2374,Account 2374,revenue,GBP
2375,Account 2375,asset,CAD
2376,Account 2376,revenue,EUR
2377,Account 2377,expense,EUR
2378,Account 2378,expense,BRL
2379,Account 2379,revenue,CAD
2380,Account 2380,asset,USD
2381,Account 2381,revenue,AUD
2382,Account 2382,revenue,JPY
2383,Account 2383,asset,EUR
2384,Account 2384,asset,EUR
2385,Account 2385,expense,AUD
2386,Account 2386,equity,CHF
2387,Account 2387,equity,MXN
2388,Account 2388,asset,USD
2389,Account 2389,asset,BRL
2390,Account 2390,equity,CAD
2391,Account 2391,equity,CNY
2392,Account 2392,revenue,MXN
2393,Account 2393,asset,JPY
2394,Account 2394,expense,MXN
2395,Account 2395,asset,CHF
2396,Account 2396,liability,CNY
2397,Account 2397,equity,EUR
2398,Account 2398,expense,EUR
2399,Account 2399,liability,JPY
2400,Account 2400,revenue,JPY
2401,Account 2401,expense,EUR
2402,Account 2402,asset,EUR
2403,Account 2403,expense,JPY
2404,Account 2404,expense,JPY
2405,Account 2405,expense,CAD
2406,Account 2406,revenue,JPY
2407,Account 2407,liability,AUD
2408,Account 2408,equity,CNY
2409,Account 2409,liability,AUD
2410,Account 2410,asset,EUR
2411,Account 2411,revenue,USD
2412,Account 2412,expense,BRL
2413,Account 2413,equity,MXN
2414,Account 2414,revenue,AUD
2415,Account 2415,revenue,MXN
2416,Account 2416,equity,EUR
2417,Account 2417,revenue,BRL
2418,Account 2418,equity,GBP
2419,Account 2419,expense,BRL
2420,Account 2420,liability,MXN
2421,Account 2421,revenue,JPY
2422,Account 2422,expense,CNY
2423,Account 2423,liability,BRL
2424,Account 2424,expense,JPY
2425,Account 2425,expense,BRL
2426,Account 2426,asset,CNY
2427,Account 2427,liability,CNY
2428,Account 2428,equity,EUR
2429,Account 2429,equity,USD
2430,Account 2430,expense,GBP
2431,Account 2431,expense,JPY
2432,Account 2432,asset,MXN
2433,Account 2433,expense,EUR
2434,Account 2434,revenue,GBP
2435,Account 2435,revenue,EUR
2436,Account 2436,expense,MXN
2437,Account 2437,asset,AUD
2438,Account 2438,equity,AUD
2439,Account 2439,equity,MXN
2440,Account 2440,equity,CHF
2441,Account 2441,expense,CHF
2442,Account 2442,asset,BRL
2443,Account 2443,equity,CNY
2444,Account 2444,asset,CAD
2445,Account 2445,liability,BRL
2446,Account 2446,liability,CNY
2447,Account 2447,asset,CNY
2448,Account 2448,expense,BRL
2449,Account 2449,expense,CAD
2450,Account 2450,asset,CAD
2451,Account 2451,revenue,GBP
2452,Account 2452,equity,CHF
2453,Account 2453,equity,CNY
2454,Account 2454,equity,GBP
2455,Account 2455,expense,BRL
2456,Account 2456,expense,AUD
2457,Account 2457,equity,CHF
2458,Account 2458,liability,BRL
2459,Account 2459,asset,AUD
2460,Account 2460,asset,JPY
2461,Account 2461,expense,CAD
2462,Account 2462,asset,EUR
2463,Account 2463,revenue,JPY
2464,Account 2464,revenue,AUD
2465,Account 2465,liability,CHF
2466,Account 2466,expense,BRL
2467,Account 2467,expense,CAD
2468,Account 2468,expense,AUD
2469,Account 2469,revenue,CAD
2470,Account 2470,revenue,USD
2471,Account 2471,asset,USD
2472,Account 2472,revenue,CAD
2473,Account 2473,liability,GBP
2474,Account 2474,equity,EUR
2475,Account 2475,equity,EUR
2476,Account 2476,revenue,CHF
2477,Account 2477,expense,AUD
2478,Account 2478,liability,MXN
2479,Account 2479,liability,EUR
2480,Account 2480,expense,MXN
2481,Account 2481,asset,CNY
2482,Account 2482,liability,AUD
2483,Account 2483,equity,MXN
2484,Account 2484,expense,USD
2485,Account 2485,liability,GBP
2486,Account 2486,revenue,CAD
2487,Account 2487,equity,CAD
2488,Account 2488,equity,EUR
2489,Account 2489,revenue,BRL
2490,Account 2490,liability,AUD
2491,Account 2491,asset,JPY
2492,Account 2492,expense,CHF
2493,Account 2493,revenue,CNY
2494,Account 2494,expense,CNY
2495,Account 2495,expense,CNY
2496,Account 2496,asset,BRL
2497,Account 2497,revenue,AUD
2498,Account 2498,equity,EUR
2499,Account 2499,revenue,CNY
2500,Account 2500,equity,CAD
2501,Account 2501,liability,BRL
2502,Account 2502,asset,GBP
2503,Account 2503,revenue,CAD
2504,Account 2504,liability,BRL
2505,Account 2505,liability,CHF
2506,Account 2506,expense,MXN
2507,Account 2507,equity,EUR
